No;Time;DC/AC;Value;Unit;Auto
7830;6:32:17;;38.27;k*;AUTO
7831;6:32:32;;38.25;k*;AUTO
7832;6:32:47;;38.24;k*;AUTO
7833;6:33:02;;38.24;k*;AUTO
7834;6:33:17;;38.26;k*;AUTO
7835;6:33:32;;38.27;k*;AUTO
7836;6:33:47;;38.30;k*;AUTO
7837;6:34:02;;38.33;k*;AUTO
7838;6:34:17;;38.34;k*;AUTO
7839;6:34:32;;38.33;k*;AUTO
7840;6:34:47;;38.31;k*;AUTO
7841;6:35:02;;38.28;k*;AUTO
7842;6:35:17;;38.28;k*;AUTO
7843;6:35:32;;38.28;k*;AUTO
7844;6:35:47;;38.32;k*;AUTO
7845;6:36:02;;38.34;k*;AUTO
7846;6:36:17;;38.39;k*;AUTO
7847;6:36:32;;38.43;k*;AUTO
7848;6:36:47;;38.48;k*;AUTO
7849;6:37:02;;38.52;k*;AUTO
7850;6:37:17;;38.53;k*;AUTO
7851;6:37:32;;38.57;k*;AUTO
7852;6:37:47;;38.60;k*;AUTO
7853;6:38:02;;38.60;k*;AUTO
7854;6:38:17;;38.60;k*;AUTO
7855;6:38:32;;38.60;k*;AUTO
7856;6:38:47;;38.57;k*;AUTO
7857;6:39:02;;38.53;k*;AUTO
7858;6:39:17;;38.50;k*;AUTO
7859;6:39:32;;38.45;k*;AUTO
7860;6:39:47;;38.41;k*;AUTO
7861;6:40:02;;38.34;k*;AUTO
7862;6:40:17;;38.29;k*;AUTO
7863;6:40:32;;38.24;k*;AUTO
7864;6:40:47;;38.20;k*;AUTO
7865;6:41:02;;38.19;k*;AUTO
7866;6:41:17;;38.19;k*;AUTO
7867;6:41:32;;38.20;k*;AUTO
7868;6:41:47;;38.23;k*;AUTO
7869;6:42:02;;38.25;k*;AUTO
7870;6:42:17;;38.26;k*;AUTO
7871;6:42:32;;38.27;k*;AUTO
7872;6:42:47;;38.27;k*;AUTO
7873;6:43:02;;38.29;k*;AUTO
7874;6:43:17;;38.30;k*;AUTO
7875;6:43:32;;38.32;k*;AUTO
7876;6:43:47;;38.36;k*;AUTO
7877;6:44:02;;38.39;k*;AUTO
7878;6:44:17;;38.41;k*;AUTO
7879;6:44:32;;38.44;k*;AUTO
7880;6:44:47;;38.44;k*;AUTO
7881;6:45:02;;38.45;k*;AUTO
7882;6:45:17;;38.42;k*;AUTO
7883;6:45:32;;38.41;k*;AUTO
7884;6:45:47;;38.41;k*;AUTO
7885;6:46:02;;38.41;k*;AUTO
7886;6:46:17;;38.40;k*;AUTO
7887;6:46:32;;38.42;k*;AUTO
7888;6:46:47;;38.43;k*;AUTO
7889;6:47:02;;38.43;k*;AUTO
7890;6:47:17;;38.40;k*;AUTO
7891;6:47:32;;38.39;k*;AUTO
7892;6:47:47;;38.36;k*;AUTO
7893;6:48:02;;38.33;k*;AUTO
7894;6:48:17;;38.33;k*;AUTO
7895;6:48:32;;38.33;k*;AUTO
7896;6:48:47;;38.34;k*;AUTO
7897;6:49:02;;38.37;k*;AUTO
7898;6:49:17;;38.40;k*;AUTO
7899;6:49:32;;38.45;k*;AUTO
7900;6:49:47;;38.48;k*;AUTO
7901;6:50:02;;38.53;k*;AUTO
7902;6:50:17;;38.55;k*;AUTO
7903;6:50:32;;38.57;k*;AUTO
7904;6:50:47;;38.57;k*;AUTO
7905;6:51:02;;38.56;k*;AUTO
7906;6:51:17;;38.56;k*;AUTO
7907;6:51:32;;38.55;k*;AUTO
7908;6:51:47;;38.53;k*;AUTO
7909;6:52:02;;38.52;k*;AUTO
7910;6:52:17;;38.52;k*;AUTO
7911;6:52:32;;38.49;k*;AUTO
7912;6:52:47;;38.46;k*;AUTO
7913;6:53:02;;38.44;k*;AUTO
7914;6:53:17;;38.40;k*;AUTO
7915;6:53:32;;38.38;k*;AUTO
7916;6:53:47;;38.37;k*;AUTO
7917;6:54:02;;38.36;k*;AUTO
7918;6:54:17;;38.37;k*;AUTO
7919;6:54:32;;38.41;k*;AUTO
7920;6:54:47;;38.45;k*;AUTO
7921;6:55:02;;38.51;k*;AUTO
7922;6:55:17;;38.57;k*;AUTO
7923;6:55:32;;38.58;k*;AUTO
7924;6:55:47;;38.58;k*;AUTO
7925;6:56:02;;38.55;k*;AUTO
7926;6:56:17;;38.49;k*;AUTO
7927;6:56:32;;38.43;k*;AUTO
7928;6:56:47;;38.36;k*;AUTO
7929;6:57:02;;38.31;k*;AUTO
7930;6:57:17;;38.24;k*;AUTO
7931;6:57:32;;38.20;k*;AUTO
7932;6:57:47;;38.18;k*;AUTO
7933;6:58:02;;38.17;k*;AUTO
7934;6:58:17;;38.18;k*;AUTO
7935;6:58:32;;38.24;k*;AUTO
7936;6:58:47;;38.29;k*;AUTO
7937;6:59:02;;38.33;k*;AUTO
7938;6:59:17;;38.33;k*;AUTO
7939;6:59:32;;38.26;k*;AUTO
7940;6:59:47;;38.15;k*;AUTO
7941;7:00:02;;38.02;k*;AUTO
7942;7:00:17;;37.92;k*;AUTO
7943;7:00:32;;37.90;k*;AUTO
7944;7:00:47;;37.92;k*;AUTO
7945;7:01:02;;37.97;k*;AUTO
7946;7:01:17;;38.01;k*;AUTO
7947;7:01:32;;38.07;k*;AUTO
7948;7:01:47;;38.10;k*;AUTO
7949;7:02:02;;38.13;k*;AUTO
7950;7:02:17;;38.17;k*;AUTO
7951;7:02:32;;38.22;k*;AUTO
7952;7:02:47;;38.25;k*;AUTO
7953;7:03:02;;38.27;k*;AUTO
7954;7:03:17;;38.29;k*;AUTO
7955;7:03:32;;38.29;k*;AUTO
7956;7:03:47;;38.29;k*;AUTO
7957;7:04:02;;38.30;k*;AUTO
7958;7:04:17;;38.30;k*;AUTO
7959;7:04:32;;38.27;k*;AUTO
7960;7:04:47;;38.27;k*;AUTO
7961;7:05:02;;38.26;k*;AUTO
7962;7:05:17;;38.28;k*;AUTO
7963;7:05:32;;38.29;k*;AUTO
7964;7:05:47;;38.30;k*;AUTO
7965;7:06:02;;38.32;k*;AUTO
7966;7:06:17;;38.33;k*;AUTO
7967;7:06:32;;38.33;k*;AUTO
7968;7:06:47;;38.36;k*;AUTO
7969;7:07:02;;38.36;k*;AUTO
7970;7:07:17;;38.38;k*;AUTO
7971;7:07:32;;38.39;k*;AUTO
7972;7:07:47;;38.42;k*;AUTO
7973;7:08:02;;38.44;k*;AUTO
7974;7:08:17;;38.46;k*;AUTO
7975;7:08:32;;38.48;k*;AUTO
7976;7:08:47;;38.50;k*;AUTO
7977;7:09:02;;38.52;k*;AUTO
7978;7:09:17;;38.54;k*;AUTO
7979;7:09:32;;38.57;k*;AUTO
7980;7:09:47;;38.61;k*;AUTO
7981;7:10:02;;38.65;k*;AUTO
7982;7:10:17;;38.70;k*;AUTO
7983;7:10:32;;38.70;k*;AUTO
7984;7:10:47;;38.69;k*;AUTO
7985;7:11:02;;38.65;k*;AUTO
7986;7:11:17;;38.61;k*;AUTO
7987;7:11:32;;38.56;k*;AUTO
7988;7:11:47;;38.52;k*;AUTO
7989;7:12:02;;38.51;k*;AUTO
7990;7:12:17;;38.50;k*;AUTO
7991;7:12:32;;38.50;k*;AUTO
7992;7:12:47;;38.49;k*;AUTO
7993;7:13:02;;38.52;k*;AUTO
7994;7:13:17;;38.55;k*;AUTO
7995;7:13:32;;38.58;k*;AUTO
7996;7:13:47;;38.60;k*;AUTO
7997;7:14:02;;38.61;k*;AUTO
7998;7:14:17;;38.60;k*;AUTO
7999;7:14:32;;38.59;k*;AUTO
8000;7:14:47;;38.57;k*;AUTO
8001;7:15:02;;38.55;k*;AUTO
8002;7:15:17;;38.52;k*;AUTO
8003;7:15:32;;38.52;k*;AUTO
8004;7:15:47;;38.50;k*;AUTO
8005;7:16:02;;38.50;k*;AUTO
8006;7:16:17;;38.50;k*;AUTO
8007;7:16:32;;38.49;k*;AUTO
8008;7:16:47;;38.48;k*;AUTO
8009;7:17:02;;38.45;k*;AUTO
8010;7:17:17;;38.44;k*;AUTO
8011;7:17:32;;38.39;k*;AUTO
8012;7:17:47;;38.35;k*;AUTO
8013;7:18:02;;38.33;k*;AUTO
8014;7:18:17;;38.33;k*;AUTO
8015;7:18:32;;38.31;k*;AUTO
8016;7:18:47;;38.30;k*;AUTO
8017;7:19:02;;38.29;k*;AUTO
8018;7:19:17;;38.28;k*;AUTO
8019;7:19:32;;38.28;k*;AUTO
8020;7:19:47;;38.25;k*;AUTO
8021;7:20:02;;38.23;k*;AUTO
8022;7:20:17;;38.21;k*;AUTO
8023;7:20:32;;38.22;k*;AUTO
8024;7:20:47;;38.25;k*;AUTO
8025;7:21:02;;38.28;k*;AUTO
8026;7:21:17;;38.32;k*;AUTO
8027;7:21:32;;38.33;k*;AUTO
8028;7:21:47;;38.40;k*;AUTO
8029;7:22:02;;38.42;k*;AUTO
8030;7:22:17;;38.45;k*;AUTO
8031;7:22:32;;38.47;k*;AUTO
8032;7:22:47;;38.48;k*;AUTO
8033;7:23:02;;38.48;k*;AUTO
8034;7:23:17;;38.47;k*;AUTO
8035;7:23:32;;38.46;k*;AUTO
8036;7:23:47;;38.45;k*;AUTO
8037;7:24:02;;38.45;k*;AUTO
8038;7:24:17;;38.46;k*;AUTO
8039;7:24:32;;38.49;k*;AUTO
8040;7:24:47;;38.53;k*;AUTO
8041;7:25:02;;38.57;k*;AUTO
8042;7:25:17;;38.60;k*;AUTO
8043;7:25:32;;38.63;k*;AUTO
8044;7:25:47;;38.65;k*;AUTO
8045;7:26:02;;38.67;k*;AUTO
8046;7:26:17;;38.66;k*;AUTO
8047;7:26:32;;38.66;k*;AUTO
8048;7:26:47;;38.65;k*;AUTO
8049;7:27:02;;38.63;k*;AUTO
8050;7:27:17;;38.63;k*;AUTO
8051;7:27:32;;38.62;k*;AUTO
8052;7:27:47;;38.60;k*;AUTO
8053;7:28:02;;38.57;k*;AUTO
8054;7:28:17;;38.56;k*;AUTO
8055;7:28:32;;38.56;k*;AUTO
8056;7:28:47;;38.57;k*;AUTO
8057;7:29:02;;38.58;k*;AUTO
8058;7:29:17;;38.59;k*;AUTO
8059;7:29:32;;38.58;k*;AUTO
8060;7:29:47;;38.53;k*;AUTO
8061;7:30:02;;38.47;k*;AUTO
8062;7:30:17;;38.39;k*;AUTO
8063;7:30:32;;38.33;k*;AUTO
8064;7:30:47;;38.28;k*;AUTO
8065;7:31:02;;38.24;k*;AUTO
8066;7:31:17;;38.25;k*;AUTO
8067;7:31:32;;38.27;k*;AUTO
8068;7:31:47;;38.29;k*;AUTO
8069;7:32:02;;38.33;k*;AUTO
8070;7:32:17;;38.38;k*;AUTO
8071;7:32:32;;38.41;k*;AUTO
8072;7:32:47;;38.48;k*;AUTO
8073;7:33:02;;38.54;k*;AUTO
8074;7:33:17;;38.61;k*;AUTO
8075;7:33:32;;38.67;k*;AUTO
8076;7:33:47;;38.73;k*;AUTO
8077;7:34:02;;38.76;k*;AUTO
8078;7:34:17;;38.79;k*;AUTO
8079;7:34:32;;38.82;k*;AUTO
8080;7:34:47;;38.83;k*;AUTO
8081;7:35:02;;38.83;k*;AUTO
8082;7:35:17;;38.84;k*;AUTO
8083;7:35:32;;38.83;k*;AUTO
8084;7:35:47;;38.81;k*;AUTO
8085;7:36:02;;38.78;k*;AUTO
8086;7:36:17;;38.78;k*;AUTO
8087;7:36:32;;38.75;k*;AUTO
8088;7:36:47;;38.75;k*;AUTO
8089;7:37:02;;38.75;k*;AUTO
8090;7:37:17;;38.75;k*;AUTO
8091;7:37:32;;38.75;k*;AUTO
8092;7:37:47;;38.75;k*;AUTO
8093;7:38:02;;38.74;k*;AUTO
8094;7:38:17;;38.73;k*;AUTO
8095;7:38:32;;38.70;k*;AUTO
8096;7:38:47;;38.68;k*;AUTO
8097;7:39:02;;38.64;k*;AUTO
8098;7:39:17;;38.61;k*;AUTO
8099;7:39:32;;38.57;k*;AUTO
8100;7:39:47;;38.54;k*;AUTO
8101;7:40:02;;38.51;k*;AUTO
8102;7:40:17;;38.49;k*;AUTO
8103;7:40:32;;38.50;k*;AUTO
8104;7:40:47;;38.52;k*;AUTO
8105;7:41:02;;38.55;k*;AUTO
8106;7:41:17;;38.58;k*;AUTO
8107;7:41:32;;38.62;k*;AUTO
8108;7:41:47;;38.63;k*;AUTO
8109;7:42:02;;38.67;k*;AUTO
8110;7:42:17;;38.69;k*;AUTO
8111;7:42:32;;38.72;k*;AUTO
8112;7:42:47;;38.73;k*;AUTO
8113;7:43:02;;38.72;k*;AUTO
8114;7:43:17;;38.71;k*;AUTO
8115;7:43:32;;38.69;k*;AUTO
8116;7:43:47;;38.65;k*;AUTO
8117;7:44:02;;38.65;k*;AUTO
8118;7:44:17;;38.67;k*;AUTO
8119;7:44:32;;38.67;k*;AUTO
8120;7:44:47;;38.70;k*;AUTO
8121;7:45:02;;38.73;k*;AUTO
8122;7:45:17;;38.74;k*;AUTO
8123;7:45:32;;38.75;k*;AUTO
8124;7:45:47;;38.74;k*;AUTO
8125;7:46:02;;38.72;k*;AUTO
8126;7:46:17;;38.70;k*;AUTO
8127;7:46:32;;38.68;k*;AUTO
8128;7:46:47;;38.65;k*;AUTO
8129;7:47:02;;38.64;k*;AUTO
8130;7:47:17;;38.63;k*;AUTO
8131;7:47:32;;38.60;k*;AUTO
8132;7:47:47;;38.58;k*;AUTO
8133;7:48:02;;38.58;k*;AUTO
8134;7:48:17;;38.58;k*;AUTO
8135;7:48:32;;38.59;k*;AUTO
8136;7:48:47;;38.61;k*;AUTO
8137;7:49:02;;38.63;k*;AUTO
8138;7:49:17;;38.67;k*;AUTO
8139;7:49:32;;38.71;k*;AUTO
8140;7:49:47;;38.74;k*;AUTO
8141;7:50:02;;38.75;k*;AUTO
8142;7:50:17;;38.77;k*;AUTO
8143;7:50:32;;38.76;k*;AUTO
8144;7:50:47;;38.77;k*;AUTO
8145;7:51:02;;38.76;k*;AUTO
8146;7:51:17;;38.75;k*;AUTO
8147;7:51:32;;38.75;k*;AUTO
8148;7:51:47;;38.77;k*;AUTO
8149;7:52:02;;38.79;k*;AUTO
8150;7:52:17;;38.81;k*;AUTO
8151;7:52:32;;38.80;k*;AUTO
8152;7:52:47;;38.82;k*;AUTO
8153;7:53:02;;38.78;k*;AUTO
8154;7:53:17;;38.76;k*;AUTO
8155;7:53:32;;38.73;k*;AUTO
8156;7:53:47;;38.70;k*;AUTO
8157;7:54:02;;38.66;k*;AUTO
8158;7:54:17;;38.62;k*;AUTO
8159;7:54:32;;38.60;k*;AUTO
8160;7:54:47;;38.58;k*;AUTO
8161;7:55:02;;38.57;k*;AUTO
8162;7:55:17;;38.56;k*;AUTO
8163;7:55:32;;38.53;k*;AUTO
8164;7:55:47;;38.54;k*;AUTO
8165;7:56:02;;38.54;k*;AUTO
8166;7:56:17;;38.54;k*;AUTO
8167;7:56:32;;38.55;k*;AUTO
8168;7:56:47;;38.58;k*;AUTO
8169;7:57:02;;38.59;k*;AUTO
8170;7:57:17;;38.58;k*;AUTO
8171;7:57:32;;38.57;k*;AUTO
8172;7:57:47;;38.55;k*;AUTO
8173;7:58:02;;38.54;k*;AUTO
8174;7:58:17;;38.53;k*;AUTO
8175;7:58:32;;38.52;k*;AUTO
8176;7:58:47;;38.52;k*;AUTO
8177;7:59:02;;38.52;k*;AUTO
8178;7:59:17;;38.54;k*;AUTO
8179;7:59:32;;38.56;k*;AUTO
8180;7:59:47;;38.57;k*;AUTO
8181;8:00:02;;38.58;k*;AUTO
8182;8:00:17;;38.59;k*;AUTO
8183;8:00:32;;38.61;k*;AUTO
8184;8:00:47;;38.63;k*;AUTO
8185;8:01:02;;38.67;k*;AUTO
8186;8:01:17;;38.70;k*;AUTO
8187;8:01:32;;38.71;k*;AUTO
8188;8:01:47;;38.71;k*;AUTO
8189;8:02:02;;38.70;k*;AUTO
8190;8:02:17;;38.68;k*;AUTO
8191;8:02:32;;38.64;k*;AUTO
8192;8:02:47;;38.61;k*;AUTO
8193;8:03:02;;38.55;k*;AUTO
8194;8:03:17;;38.50;k*;AUTO
8195;8:03:32;;38.46;k*;AUTO
8196;8:03:47;;38.42;k*;AUTO
8197;8:04:02;;38.42;k*;AUTO
8198;8:04:17;;38.43;k*;AUTO
8199;8:04:32;;38.48;k*;AUTO
8200;8:04:47;;38.51;k*;AUTO
8201;8:05:02;;38.54;k*;AUTO
8202;8:05:17;;38.55;k*;AUTO
8203;8:05:32;;38.56;k*;AUTO
8204;8:05:47;;38.52;k*;AUTO
8205;8:06:02;;38.50;k*;AUTO
8206;8:06:17;;38.45;k*;AUTO
8207;8:06:32;;38.43;k*;AUTO
8208;8:06:47;;38.42;k*;AUTO
8209;8:07:02;;38.40;k*;AUTO
8210;8:07:17;;38.39;k*;AUTO
8211;8:07:32;;38.39;k*;AUTO
8212;8:07:47;;38.38;k*;AUTO
8213;8:08:02;;38.38;k*;AUTO
8214;8:08:17;;38.39;k*;AUTO
8215;8:08:32;;38.41;k*;AUTO
8216;8:08:47;;38.43;k*;AUTO
8217;8:09:02;;38.47;k*;AUTO
8218;8:09:17;;38.50;k*;AUTO
8219;8:09:32;;38.51;k*;AUTO
8220;8:09:47;;38.53;k*;AUTO
8221;8:10:02;;38.54;k*;AUTO
8222;8:10:17;;38.51;k*;AUTO
8223;8:10:32;;38.46;k*;AUTO
8224;8:10:47;;38.35;k*;AUTO
8225;8:11:02;;38.23;k*;AUTO
8226;8:11:17;;38.06;k*;AUTO
8227;8:11:32;;37.90;k*;AUTO
8228;8:11:47;;37.76;k*;AUTO
8229;8:12:02;;37.69;k*;AUTO
8230;8:12:17;;37.68;k*;AUTO
8231;8:12:32;;37.70;k*;AUTO
8232;8:12:47;;37.73;k*;AUTO
8233;8:13:02;;37.78;k*;AUTO
8234;8:13:17;;37.83;k*;AUTO
8235;8:13:32;;37.88;k*;AUTO
8236;8:13:47;;37.93;k*;AUTO
8237;8:14:02;;37.97;k*;AUTO
8238;8:14:17;;38.01;k*;AUTO
8239;8:14:32;;38.05;k*;AUTO
8240;8:14:47;;38.10;k*;AUTO
8241;8:15:02;;38.13;k*;AUTO
8242;8:15:17;;38.14;k*;AUTO
8243;8:15:32;;38.18;k*;AUTO
8244;8:15:47;;38.18;k*;AUTO
8245;8:16:02;;38.22;k*;AUTO
8246;8:16:17;;38.24;k*;AUTO
8247;8:16:32;;38.26;k*;AUTO
8248;8:16:47;;38.29;k*;AUTO
8249;8:17:02;;38.31;k*;AUTO
8250;8:17:17;;38.32;k*;AUTO
8251;8:17:32;;38.32;k*;AUTO
8252;8:17:47;;38.31;k*;AUTO
8253;8:18:02;;38.31;k*;AUTO
8254;8:18:17;;38.29;k*;AUTO
8255;8:18:32;;38.29;k*;AUTO
8256;8:18:47;;38.29;k*;AUTO
8257;8:19:02;;38.25;k*;AUTO
8258;8:19:17;;38.20;k*;AUTO
8259;8:19:32;;38.17;k*;AUTO
8260;8:19:47;;38.12;k*;AUTO
8261;8:20:02;;38.10;k*;AUTO
8262;8:20:17;;38.10;k*;AUTO
8263;8:20:32;;38.12;k*;AUTO
8264;8:20:47;;38.16;k*;AUTO
8265;8:21:02;;38.22;k*;AUTO
8266;8:21:17;;38.28;k*;AUTO
8267;8:21:32;;38.31;k*;AUTO
8268;8:21:47;;38.31;k*;AUTO
8269;8:22:02;;38.30;k*;AUTO
8270;8:22:17;;38.25;k*;AUTO
8271;8:22:32;;38.19;k*;AUTO
8272;8:22:47;;38.13;k*;AUTO
8273;8:23:02;;38.09;k*;AUTO
8274;8:23:17;;38.05;k*;AUTO
8275;8:23:32;;38.03;k*;AUTO
8276;8:23:47;;38.03;k*;AUTO
8277;8:24:02;;38.05;k*;AUTO
8278;8:24:17;;38.08;k*;AUTO
8279;8:24:32;;38.13;k*;AUTO
8280;8:24:47;;38.15;k*;AUTO
8281;8:25:02;;38.21;k*;AUTO
8282;8:25:17;;38.22;k*;AUTO
8283;8:25:32;;38.22;k*;AUTO
8284;8:25:47;;38.21;k*;AUTO
8285;8:26:02;;38.20;k*;AUTO
8286;8:26:17;;38.22;k*;AUTO
8287;8:26:32;;38.22;k*;AUTO
8288;8:26:47;;38.24;k*;AUTO
8289;8:27:02;;38.24;k*;AUTO
8290;8:27:17;;38.25;k*;AUTO
8291;8:27:32;;38.24;k*;AUTO
8292;8:27:47;;38.22;k*;AUTO
8293;8:28:02;;38.15;k*;AUTO
8294;8:28:17;;38.08;k*;AUTO
8295;8:28:32;;37.98;k*;AUTO
8296;8:28:47;;37.89;k*;AUTO
8297;8:29:02;;37.80;k*;AUTO
8298;8:29:17;;37.73;k*;AUTO
8299;8:29:32;;37.72;k*;AUTO
8300;8:29:47;;37.74;k*;AUTO
8301;8:30:02;;37.79;k*;AUTO
8302;8:30:17;;37.89;k*;AUTO
8303;8:30:32;;37.98;k*;AUTO
8304;8:30:47;;38.08;k*;AUTO
8305;8:31:02;;38.19;k*;AUTO
8306;8:31:17;;38.27;k*;AUTO
8307;8:31:32;;38.34;k*;AUTO
8308;8:31:47;;38.37;k*;AUTO
8309;8:32:02;;38.40;k*;AUTO
8310;8:32:17;;38.42;k*;AUTO
8311;8:32:32;;38.45;k*;AUTO
8312;8:32:47;;38.46;k*;AUTO
8313;8:33:02;;38.45;k*;AUTO
8314;8:33:17;;38.41;k*;AUTO
8315;8:33:32;;38.37;k*;AUTO
8316;8:33:47;;38.33;k*;AUTO
8317;8:34:02;;38.26;k*;AUTO
8318;8:34:17;;38.19;k*;AUTO
8319;8:34:32;;38.13;k*;AUTO
8320;8:34:47;;38.09;k*;AUTO
8321;8:35:02;;38.08;k*;AUTO
8322;8:35:17;;38.10;k*;AUTO
8323;8:35:32;;38.16;k*;AUTO
8324;8:35:47;;38.22;k*;AUTO
8325;8:36:02;;38.26;k*;AUTO
8326;8:36:17;;38.28;k*;AUTO
8327;8:36:32;;38.25;k*;AUTO
8328;8:36:47;;38.19;k*;AUTO
8329;8:37:02;;38.12;k*;AUTO
8330;8:37:17;;38.04;k*;AUTO
8331;8:37:32;;37.95;k*;AUTO
8332;8:37:47;;37.82;k*;AUTO
8333;8:38:02;;37.71;k*;AUTO
8334;8:38:17;;37.59;k*;AUTO
8335;8:38:32;;37.53;k*;AUTO
8336;8:38:47;;37.52;k*;AUTO
8337;8:39:02;;37.54;k*;AUTO
8338;8:39:17;;37.61;k*;AUTO
8339;8:39:32;;37.69;k*;AUTO
8340;8:39:47;;37.77;k*;AUTO
8341;8:40:02;;37.81;k*;AUTO
8342;8:40:17;;37.83;k*;AUTO
8343;8:40:32;;37.82;k*;AUTO
8344;8:40:47;;37.81;k*;AUTO
8345;8:41:02;;37.80;k*;AUTO
8346;8:41:17;;37.82;k*;AUTO
8347;8:41:32;;37.84;k*;AUTO
8348;8:41:47;;37.89;k*;AUTO
8349;8:42:02;;37.93;k*;AUTO
8350;8:42:17;;37.98;k*;AUTO
8351;8:42:32;;38.04;k*;AUTO
8352;8:42:47;;38.09;k*;AUTO
8353;8:43:02;;38.13;k*;AUTO
8354;8:43:17;;38.18;k*;AUTO
8355;8:43:32;;38.21;k*;AUTO
8356;8:43:47;;38.24;k*;AUTO
8357;8:44:02;;38.25;k*;AUTO
8358;8:44:17;;38.24;k*;AUTO
8359;8:44:32;;38.25;k*;AUTO
8360;8:44:47;;38.24;k*;AUTO
8361;8:45:02;;38.27;k*;AUTO
8362;8:45:17;;38.30;k*;AUTO
8363;8:45:32;;38.33;k*;AUTO
8364;8:45:47;;38.39;k*;AUTO
8365;8:46:02;;38.42;k*;AUTO
8366;8:46:17;;38.46;k*;AUTO
8367;8:46:32;;38.49;k*;AUTO
8368;8:46:47;;38.52;k*;AUTO
8369;8:47:02;;38.56;k*;AUTO
8370;8:47:17;;38.59;k*;AUTO
8371;8:47:32;;38.62;k*;AUTO
8372;8:47:47;;38.61;k*;AUTO
8373;8:48:02;;38.57;k*;AUTO
8374;8:48:17;;38.54;k*;AUTO
8375;8:48:32;;38.49;k*;AUTO
8376;8:48:47;;38.49;k*;AUTO
8377;8:49:02;;38.51;k*;AUTO
8378;8:49:17;;38.51;k*;AUTO
8379;8:49:32;;38.56;k*;AUTO
8380;8:49:47;;38.59;k*;AUTO
8381;8:50:02;;38.60;k*;AUTO
8382;8:50:17;;38.60;k*;AUTO
8383;8:50:32;;38.60;k*;AUTO
8384;8:50:47;;38.58;k*;AUTO
8385;8:51:02;;38.56;k*;AUTO
8386;8:51:17;;38.56;k*;AUTO
8387;8:51:32;;38.53;k*;AUTO
8388;8:51:47;;38.51;k*;AUTO
8389;8:52:02;;38.50;k*;AUTO
8390;8:52:17;;38.48;k*;AUTO
8391;8:52:32;;38.48;k*;AUTO
8392;8:52:47;;38.49;k*;AUTO
8393;8:53:02;;38.49;k*;AUTO
8394;8:53:17;;38.49;k*;AUTO
8395;8:53:32;;38.47;k*;AUTO
8396;8:53:47;;38.44;k*;AUTO
8397;8:54:02;;38.40;k*;AUTO
8398;8:54:17;;38.34;k*;AUTO
8399;8:54:32;;38.31;k*;AUTO
8400;8:54:47;;38.32;k*;AUTO
8401;8:55:02;;38.33;k*;AUTO
8402;8:55:17;;38.34;k*;AUTO
8403;8:55:32;;38.39;k*;AUTO
8404;8:55:47;;38.42;k*;AUTO
8405;8:56:02;;38.48;k*;AUTO
8406;8:56:17;;38.54;k*;AUTO
8407;8:56:32;;38.60;k*;AUTO
8408;8:56:47;;38.66;k*;AUTO
8409;8:57:02;;38.70;k*;AUTO
8410;8:57:17;;38.72;k*;AUTO
8411;8:57:32;;38.74;k*;AUTO
8412;8:57:47;;38.74;k*;AUTO
8413;8:58:02;;38.71;k*;AUTO
8414;8:58:17;;38.67;k*;AUTO
8415;8:58:32;;38.61;k*;AUTO
8416;8:58:47;;38.55;k*;AUTO
8417;8:59:02;;38.51;k*;AUTO
8418;8:59:17;;38.46;k*;AUTO
8419;8:59:32;;38.41;k*;AUTO
8420;8:59:47;;38.38;k*;AUTO
8421;9:00:02;;38.37;k*;AUTO
8422;9:00:17;;38.34;k*;AUTO
8423;9:00:32;;38.33;k*;AUTO
8424;9:00:47;;38.33;k*;AUTO
8425;9:01:02;;38.31;k*;AUTO
8426;9:01:17;;38.32;k*;AUTO
8427;9:01:32;;38.32;k*;AUTO
8428;9:01:47;;38.33;k*;AUTO
8429;9:02:02;;38.32;k*;AUTO
8430;9:02:17;;38.32;k*;AUTO
8431;9:02:32;;38.32;k*;AUTO
8432;9:02:47;;38.31;k*;AUTO
8433;9:03:02;;38.30;k*;AUTO
8434;9:03:17;;38.28;k*;AUTO
8435;9:03:32;;38.29;k*;AUTO
8436;9:03:47;;38.29;k*;AUTO
8437;9:04:02;;38.32;k*;AUTO
8438;9:04:17;;38.33;k*;AUTO
8439;9:04:32;;38.38;k*;AUTO
8440;9:04:47;;38.43;k*;AUTO
8441;9:05:02;;38.50;k*;AUTO
8442;9:05:17;;38.56;k*;AUTO
8443;9:05:32;;38.61;k*;AUTO
8444;9:05:47;;38.64;k*;AUTO
8445;9:06:02;;38.68;k*;AUTO
8446;9:06:17;;38.72;k*;AUTO
8447;9:06:32;;38.72;k*;AUTO
8448;9:06:47;;38.72;k*;AUTO
8449;9:07:02;;38.70;k*;AUTO
8450;9:07:17;;38.68;k*;AUTO
8451;9:07:32;;38.63;k*;AUTO
8452;9:07:47;;38.61;k*;AUTO
8453;9:08:02;;38.60;k*;AUTO
8454;9:08:17;;38.59;k*;AUTO
8455;9:08:32;;38.58;k*;AUTO
8456;9:08:47;;38.58;k*;AUTO
8457;9:09:02;;38.55;k*;AUTO
8458;9:09:17;;38.55;k*;AUTO
8459;9:09:32;;38.55;k*;AUTO
8460;9:09:47;;38.57;k*;AUTO
8461;9:10:02;;38.58;k*;AUTO
8462;9:10:17;;38.60;k*;AUTO
8463;9:10:32;;38.60;k*;AUTO
8464;9:10:47;;38.62;k*;AUTO
